,moverscore,number of Unique sentences,title,source
7404,0.5382930269689998,1,the-house-of-the-seven-gables-chapter-11-source-stable-11,gradesaver
7405,0.565267019770336,1,the-house-of-the-seven-gables-chapter-11-source-stable-15,gradesaver
7406,0.5932964114604727,1,the-house-of-the-seven-gables-chapter-11-source-stable-19,gradesaver
7407,0.557291876927778,1,the-house-of-the-seven-gables-chapter-11-source-stable-24,gradesaver
7408,0.5773330821638165,1,the-house-of-the-seven-gables-chapter-12-source-stable-1,gradesaver
7409,0.5113654886176257,1,the-house-of-the-seven-gables-chapter-12-source-stable-26,gradesaver
7410,0.5283303172006862,1,the-house-of-the-seven-gables-chapter-12-source-stable-3,gradesaver
7411,0.5324164831092268,1,the-house-of-the-seven-gables-chapter-12-source-stable-34,gradesaver
7412,0.49038639693473524,1,the-house-of-the-seven-gables-chapter-12-source-stable-4,gradesaver
7413,0.5232623779911179,1,the-house-of-the-seven-gables-chapter-12-source-stable-15,gradesaver
7414,0.5335400200290312,1,the-house-of-the-seven-gables-chapter-12-source-stable-8,gradesaver
7415,0.5360084175080099,1,the-house-of-the-seven-gables-chapter-12-source-stable-7,gradesaver
7416,0.5147900092129944,1,the-house-of-the-seven-gables-chapter-12-source-stable-0,gradesaver
7417,0.5071573931205898,1,the-house-of-the-seven-gables-chapter-12-source-stable-16,gradesaver
7418,0.5243755757902757,1,the-house-of-the-seven-gables-chapter-12-source-stable-25,gradesaver
7419,0.5467650442515595,1,the-house-of-the-seven-gables-chapter-12-source-stable-32,gradesaver
7420,0.5131128761703343,1,the-house-of-the-seven-gables-chapter-12-source-stable-35,gradesaver
7421,0.5465821268939844,1,the-house-of-the-seven-gables-chapter-13-source-stable-0,gradesaver
7422,0.5936290000829572,1,the-house-of-the-seven-gables-chapter-13-source-stable-2,gradesaver
7423,0.5601953704554659,1,the-house-of-the-seven-gables-chapter-13-source-stable-67,gradesaver
7424,0.5382846364563344,1,the-house-of-the-seven-gables-chapter-13-source-stable-8,gradesaver
7425,0.5385271906978238,1,the-house-of-the-seven-gables-chapter-13-source-stable-16,gradesaver
7426,0.5966439114854011,1,the-house-of-the-seven-gables-chapter-13-source-stable-19,gradesaver
7427,0.5575772709402572,2,the-house-of-the-seven-gables-chapter-13-source-stable-63,gradesaver
7428,0.5231802625013837,1,the-house-of-the-seven-gables-chapter-13-source-stable-23,gradesaver
7429,0.5496740445244148,1,the-house-of-the-seven-gables-chapter-13-source-stable-28,gradesaver
7430,0.5340061747704088,2,the-house-of-the-seven-gables-chapter-13-source-stable-36,gradesaver
7431,0.5409315599217288,1,the-house-of-the-seven-gables-chapter-13-source-stable-32,gradesaver
7432,0.5505797834829237,1,the-house-of-the-seven-gables-chapter-13-source-stable-50,gradesaver
7433,0.5361220983671878,1,the-house-of-the-seven-gables-chapter-13-source-stable-45,gradesaver
7434,0.5568163005002992,1,the-house-of-the-seven-gables-chapter-13-source-stable-61,gradesaver
7435,0.5365221995735024,1,the-house-of-the-seven-gables-chapter-13-source-stable-57,gradesaver
7436,0.5706389285474035,1,the-house-of-the-seven-gables-chapter-13-source-stable-70,gradesaver
7437,0.5496121612189425,1,the-house-of-the-seven-gables-chapter-13-source-stable-53,gradesaver
7438,0.5406231015331304,1,the-house-of-the-seven-gables-chapter-14-source-stable-1,gradesaver
7439,0.552772619283453,1,the-house-of-the-seven-gables-chapter-14-source-stable-21,gradesaver
7440,0.5675928854848287,1,the-house-of-the-seven-gables-chapter-14-source-stable-7,gradesaver
7441,0.5491303570984749,1,the-house-of-the-seven-gables-chapter-14-source-stable-10,gradesaver
7442,0.5584676038428724,1,the-house-of-the-seven-gables-chapter-14-source-stable-22,gradesaver
7443,0.5381557142382818,1,the-house-of-the-seven-gables-chapter-14-source-stable-29,gradesaver
7444,0.5501258391175757,1,the-house-of-the-seven-gables-chapter-14-source-stable-34,gradesaver
7445,0.5603923494644171,1,the-house-of-the-seven-gables-chapter-14-source-stable-37,gradesaver
7446,0.5175102515532636,1,the-house-of-the-seven-gables-chapter-15-source-stable-0,gradesaver
7447,0.536885267266361,1,the-house-of-the-seven-gables-chapter-15-source-stable-22,gradesaver
7448,0.5602579621908812,1,the-house-of-the-seven-gables-chapter-15-source-stable-4,gradesaver
7449,0.5445897041380985,1,the-house-of-the-seven-gables-chapter-15-source-stable-13,gradesaver
7450,0.5453673965298236,1,the-house-of-the-seven-gables-chapter-15-source-stable-8,gradesaver
7451,0.5491454059051311,1,the-house-of-the-seven-gables-chapter-15-source-stable-6,gradesaver
7452,0.5523489941529638,1,the-house-of-the-seven-gables-chapter-15-source-stable-41,gradesaver
7453,0.616865773655482,1,the-house-of-the-seven-gables-chapter-15-source-stable-24,gradesaver
7454,0.5608020830545746,1,the-house-of-the-seven-gables-chapter-15-source-stable-31,gradesaver
7455,0.5624704810143257,1,the-house-of-the-seven-gables-chapter-15-source-stable-30,gradesaver
7456,0.537413020848846,1,the-house-of-the-seven-gables-chapter-16-source-stable-0,gradesaver
7457,0.5068553135341216,1,the-house-of-the-seven-gables-chapter-16-source-stable-15,gradesaver
7458,0.5591151448451772,1,the-house-of-the-seven-gables-chapter-16-source-stable-9,gradesaver
7459,0.5279407538841675,1,the-house-of-the-seven-gables-chapter-16-source-stable-24,gradesaver
7460,0.5211499713180466,1,the-house-of-the-seven-gables-chapter-16-source-stable-16,gradesaver
7461,0.5675441646343802,1,the-house-of-the-seven-gables-chapter-17-source-stable-35,gradesaver
7462,0.5313400229501415,1,the-house-of-the-seven-gables-chapter-17-source-stable-4,gradesaver
7463,0.5554815682020694,1,the-house-of-the-seven-gables-chapter-17-source-stable-5,gradesaver
7464,0.5314593002234558,1,the-house-of-the-seven-gables-chapter-17-source-stable-8,gradesaver
7465,0.5551896108630276,1,the-house-of-the-seven-gables-chapter-17-source-stable-14,gradesaver
7466,0.5356853221143043,1,the-house-of-the-seven-gables-chapter-17-source-stable-24,gradesaver
7467,0.5501232706364161,1,the-house-of-the-seven-gables-chapter-17-source-stable-18,gradesaver
7468,0.5398776008759764,1,the-house-of-the-seven-gables-chapter-17-source-stable-10,gradesaver
7469,0.5417386805129175,1,the-house-of-the-seven-gables-chapter-17-source-stable-29,gradesaver
7470,0.5643924822296034,1,the-house-of-the-seven-gables-chapter-17-source-stable-32,gradesaver
7471,0.5414439221435006,2,the-house-of-the-seven-gables-chapter-18-source-stable-1,gradesaver
7472,0.5421179448588958,1,the-house-of-the-seven-gables-chapter-18-source-stable-7,gradesaver
7473,0.5225554519316817,1,the-house-of-the-seven-gables-chapter-18-source-stable-6,gradesaver
7474,0.6366819287774046,1,the-house-of-the-seven-gables-chapter-19-source-stable-0,gradesaver
7475,0.5189188438825597,1,the-house-of-the-seven-gables-chapter-19-source-stable-19,gradesaver
7476,0.5188830365945732,1,the-house-of-the-seven-gables-chapter-19-source-stable-1,gradesaver
7477,0.5393250471404152,1,the-house-of-the-seven-gables-chapter-19-source-stable-3,gradesaver
7478,0.5248376407750008,1,the-house-of-the-seven-gables-chapter-19-source-stable-5,gradesaver
7479,0.6095273065263488,1,the-house-of-the-seven-gables-chapter-19-source-stable-6,gradesaver
7480,0.5193737622208988,1,the-house-of-the-seven-gables-chapter-19-source-stable-15,gradesaver
7481,0.5556925572092642,1,the-house-of-the-seven-gables-chapter-19-source-stable-20,gradesaver
7482,0.564202935554432,1,the-house-of-the-seven-gables-chapter-19-source-stable-37,gradesaver
7483,0.5415819940494153,1,the-house-of-the-seven-gables-chapter-19-source-stable-31,gradesaver
7484,0.5793494844961357,1,the-house-of-the-seven-gables-chapter-19-source-stable-21,gradesaver
7485,0.5492852035597071,1,the-house-of-the-seven-gables-chapter-19-source-stable-47,gradesaver
7486,0.5493885971338641,1,the-house-of-the-seven-gables-chapter-19-source-stable-40,gradesaver
7487,0.5618984608720194,1,the-house-of-the-seven-gables-chapter-20-source-stable-1,gradesaver
7488,0.5689741921250085,1,the-house-of-the-seven-gables-chapter-20-source-stable-4,gradesaver
7489,0.6531173385886323,1,the-house-of-the-seven-gables-chapter-20-source-stable-11,gradesaver
7490,0.5280071685884288,1,the-house-of-the-seven-gables-chapter-20-source-stable-14,gradesaver
7491,0.5764779855556039,1,the-house-of-the-seven-gables-chapter-20-source-stable-16,gradesaver
7492,0.5670632670993957,1,the-house-of-the-seven-gables-chapter-20-source-stable-29,gradesaver
7493,0.573323102407476,1,the-house-of-the-seven-gables-chapter-20-source-stable-3,gradesaver
7494,0.5491708178837332,1,the-house-of-the-seven-gables-chapter-21-source-stable-0,gradesaver
7495,0.5240050722339724,3,the-house-of-the-seven-gables-chapter-21-source-stable-6,gradesaver
7496,0.5328296563370887,2,the-house-of-the-seven-gables-chapter-21-source-stable-4,gradesaver
7497,0.5250548469758317,1,the-house-of-the-seven-gables-chapter-21-source-stable-19,gradesaver
7498,0.5395145916815859,1,the-house-of-the-seven-gables-chapter-21-source-stable-5,gradesaver
7499,0.5764681516857308,1,the-house-of-the-seven-gables-chapter-21-source-stable-10,gradesaver
7500,0.5390769138263845,1,the-house-of-the-seven-gables-chapter-21-source-stable-20,gradesaver
7501,0.5615660869641106,1,the-house-of-the-seven-gables-chapter-21-source-stable-17,gradesaver
7502,0.5245792212152565,1,the-house-of-the-seven-gables-chapter-21-source-stable-21,gradesaver
7503,0.5538702923848402,1,the-house-of-the-seven-gables-chapter-1-source-stable-0,shmoop
7504,0.5241293075293068,1,the-house-of-the-seven-gables-chapter-1-source-stable-1,shmoop
7505,0.5325292811973803,2,the-house-of-the-seven-gables-chapter-1-source-stable-2,shmoop
7506,0.5529044847474576,1,the-house-of-the-seven-gables-chapter-1-source-stable-3,shmoop
7507,0.5054154387092041,2,the-house-of-the-seven-gables-chapter-1-source-stable-30,shmoop
7508,0.5422620083724137,1,the-house-of-the-seven-gables-chapter-1-source-stable-20,shmoop
7509,0.5314259818183351,1,the-house-of-the-seven-gables-chapter-1-source-stable-4,shmoop
7510,0.5340750185515437,1,the-house-of-the-seven-gables-chapter-1-source-stable-5,shmoop
7511,0.5345034861686072,2,the-house-of-the-seven-gables-chapter-1-source-stable-25,shmoop
7512,0.5106187121248839,1,the-house-of-the-seven-gables-chapter-1-source-stable-9,shmoop
7513,0.5203804197082822,1,the-house-of-the-seven-gables-chapter-1-source-stable-12,shmoop
7514,0.5313883729279676,2,the-house-of-the-seven-gables-chapter-1-source-stable-19,shmoop
7515,0.5371713861721621,1,the-house-of-the-seven-gables-chapter-1-source-stable-24,shmoop
7516,0.5296301211452348,1,the-house-of-the-seven-gables-chapter-1-source-stable-18,shmoop
7517,0.531659794356822,1,the-house-of-the-seven-gables-chapter-1-source-stable-21,shmoop
7518,0.5360341806863486,1,the-house-of-the-seven-gables-chapter-1-source-stable-22,shmoop
7519,0.5380973659762869,2,the-house-of-the-seven-gables-chapter-1-source-stable-28,shmoop
7520,0.5440571919139532,1,the-house-of-the-seven-gables-chapter-1-source-stable-26,shmoop
7521,0.533788537234678,1,the-house-of-the-seven-gables-chapter-1-source-stable-27,shmoop
7522,0.5503567460265375,1,the-house-of-the-seven-gables-chapter-1-source-stable-29,shmoop
7523,0.5223554476315291,1,the-house-of-the-seven-gables-chapter-1-source-stable-32,shmoop
7524,0.537140521086024,2,the-house-of-the-seven-gables-chapter-1-source-stable-33,shmoop
7525,0.5380891081137031,1,the-house-of-the-seven-gables-chapter-1-source-stable-34,shmoop
7526,0.5189004138284397,1,the-house-of-the-seven-gables-chapter-1-source-stable-35,shmoop
7527,0.5579064691605857,1,the-house-of-the-seven-gables-chapter-2-source-stable-0,shmoop
7528,0.5214140337065284,1,the-house-of-the-seven-gables-chapter-2-source-stable-6,shmoop
7529,0.5363735978593679,1,the-house-of-the-seven-gables-chapter-2-source-stable-11,shmoop
7530,0.5386147959752987,1,the-house-of-the-seven-gables-chapter-2-source-stable-3,shmoop
7531,0.5390003046674451,1,the-house-of-the-seven-gables-chapter-2-source-stable-12,shmoop
7532,0.5761224592051964,1,the-house-of-the-seven-gables-chapter-2-source-stable-14,shmoop
7533,0.5121281813197175,1,the-house-of-the-seven-gables-chapter-3-source-stable-16,shmoop
7534,0.5535956496617155,2,the-house-of-the-seven-gables-chapter-3-source-stable-35,shmoop
7535,0.5349470014925378,1,the-house-of-the-seven-gables-chapter-3-source-stable-6,shmoop
7536,0.5498582145696428,1,the-house-of-the-seven-gables-chapter-3-source-stable-10,shmoop
7537,0.5904298062033416,1,the-house-of-the-seven-gables-chapter-3-source-stable-12,shmoop
7538,0.52825925503747,1,the-house-of-the-seven-gables-chapter-3-source-stable-15,shmoop
7539,0.5792773641661266,1,the-house-of-the-seven-gables-chapter-3-source-stable-25,shmoop
7540,0.49591252167056593,1,the-house-of-the-seven-gables-chapter-3-source-stable-9,shmoop
7541,0.5363590898344145,2,the-house-of-the-seven-gables-chapter-3-source-stable-39,shmoop
7542,0.5206369474657147,1,the-house-of-the-seven-gables-chapter-3-source-stable-37,shmoop
7543,0.5387752129226755,1,the-house-of-the-seven-gables-chapter-3-source-stable-33,shmoop
7544,0.5351687782592257,1,the-house-of-the-seven-gables-chapter-3-source-stable-36,shmoop
7545,0.5615791435859068,1,the-house-of-the-seven-gables-chapter-4-source-stable-2,shmoop
7546,0.5342002548818496,2,the-house-of-the-seven-gables-chapter-4-source-stable-18,shmoop
7547,0.5734867500082872,1,the-house-of-the-seven-gables-chapter-4-source-stable-4,shmoop
7548,0.5516902526168027,1,the-house-of-the-seven-gables-chapter-4-source-stable-11,shmoop
7549,0.5459563425504347,1,the-house-of-the-seven-gables-chapter-4-source-stable-8,shmoop
7550,0.5588682446398792,1,the-house-of-the-seven-gables-chapter-4-source-stable-35,shmoop
7551,0.5585048152764719,1,the-house-of-the-seven-gables-chapter-4-source-stable-26,shmoop
7552,0.5122609535405439,1,the-house-of-the-seven-gables-chapter-4-source-stable-13,shmoop
7553,0.5585706935569853,1,the-house-of-the-seven-gables-chapter-4-source-stable-16,shmoop
7554,0.530988779810833,1,the-house-of-the-seven-gables-chapter-4-source-stable-34,shmoop
7555,0.5258890041811533,1,the-house-of-the-seven-gables-chapter-5-source-stable-0,shmoop
7556,0.5248272687159062,1,the-house-of-the-seven-gables-chapter-5-source-stable-2,shmoop
7557,0.5244821412674333,1,the-house-of-the-seven-gables-chapter-5-source-stable-3,shmoop
7558,0.5337479358585036,2,the-house-of-the-seven-gables-chapter-5-source-stable-6,shmoop
7559,0.549562157400902,2,the-house-of-the-seven-gables-chapter-5-source-stable-31,shmoop
7560,0.5356470188571741,1,the-house-of-the-seven-gables-chapter-5-source-stable-14,shmoop
7561,0.5068137567253488,1,the-house-of-the-seven-gables-chapter-5-source-stable-44,shmoop
7562,0.5622925209797238,1,the-house-of-the-seven-gables-chapter-5-source-stable-32,shmoop
7563,0.5496492314022152,2,the-house-of-the-seven-gables-chapter-5-source-stable-37,shmoop
7564,0.5617521330436089,3,the-house-of-the-seven-gables-chapter-5-source-stable-49,shmoop
7565,0.5429252702248792,2,the-house-of-the-seven-gables-chapter-6-source-stable-5,shmoop
7566,0.5651334504639254,1,the-house-of-the-seven-gables-chapter-6-source-stable-0,shmoop
7567,0.49906715788546807,1,the-house-of-the-seven-gables-chapter-6-source-stable-7,shmoop
7568,0.5235635685643465,2,the-house-of-the-seven-gables-chapter-6-source-stable-13,shmoop
7569,0.5366435360525381,1,the-house-of-the-seven-gables-chapter-6-source-stable-2,shmoop
7570,0.5434045637323384,1,the-house-of-the-seven-gables-chapter-6-source-stable-12,shmoop
7571,0.5522528277900999,2,the-house-of-the-seven-gables-chapter-6-source-stable-16,shmoop
7572,0.5362305359841989,1,the-house-of-the-seven-gables-chapter-6-source-stable-18,shmoop
7573,0.5631757715714576,1,the-house-of-the-seven-gables-chapter-6-source-stable-33,shmoop
7574,0.5438228221424072,2,the-house-of-the-seven-gables-chapter-7-source-stable-15,shmoop
7575,0.5740971608204515,1,the-house-of-the-seven-gables-chapter-7-source-stable-0,shmoop
7576,0.5711554017935117,1,the-house-of-the-seven-gables-chapter-7-source-stable-1,shmoop
7577,0.539685339380976,2,the-house-of-the-seven-gables-chapter-7-source-stable-18,shmoop
7578,0.49274321982295965,1,the-house-of-the-seven-gables-chapter-7-source-stable-14,shmoop
7579,0.5309835910801031,2,the-house-of-the-seven-gables-chapter-7-source-stable-5,shmoop
7580,0.5577914836453743,1,the-house-of-the-seven-gables-chapter-7-source-stable-13,shmoop
7581,0.5221514603996376,1,the-house-of-the-seven-gables-chapter-7-source-stable-7,shmoop
7582,0.5282101878886047,1,the-house-of-the-seven-gables-chapter-7-source-stable-35,shmoop
7583,0.533747752486573,1,the-house-of-the-seven-gables-chapter-7-source-stable-41,shmoop
7584,0.5488486011363574,1,the-house-of-the-seven-gables-chapter-7-source-stable-20,shmoop
7585,0.5521470511684488,1,the-house-of-the-seven-gables-chapter-7-source-stable-37,shmoop
7586,0.5671936517665714,1,the-house-of-the-seven-gables-chapter-7-source-stable-33,shmoop
7587,0.5572562054446087,1,the-house-of-the-seven-gables-chapter-7-source-stable-43,shmoop
7588,0.5278588556559538,1,the-house-of-the-seven-gables-chapter-7-source-stable-44,shmoop
7589,0.5376983142324545,1,the-house-of-the-seven-gables-chapter-8-source-stable-1,shmoop
7590,0.5630659286969018,2,the-house-of-the-seven-gables-chapter-8-source-stable-34,shmoop
7591,0.5470042111886605,1,the-house-of-the-seven-gables-chapter-8-source-stable-0,shmoop
7592,0.6059336933860258,1,the-house-of-the-seven-gables-chapter-8-source-stable-5,shmoop
7593,0.5442189725832003,2,the-house-of-the-seven-gables-chapter-8-source-stable-22,shmoop
7594,0.5876866358104964,1,the-house-of-the-seven-gables-chapter-8-source-stable-7,shmoop
7595,0.5329860146261549,1,the-house-of-the-seven-gables-chapter-8-source-stable-31,shmoop
7596,0.5174313278896103,1,the-house-of-the-seven-gables-chapter-8-source-stable-13,shmoop
7597,0.5370862141800667,1,the-house-of-the-seven-gables-chapter-8-source-stable-18,shmoop
7598,0.5725644574756469,1,the-house-of-the-seven-gables-chapter-8-source-stable-33,shmoop
7599,0.5102007933262926,1,the-house-of-the-seven-gables-chapter-8-source-stable-35,shmoop
7600,0.5192702223872132,1,the-house-of-the-seven-gables-chapter-8-source-stable-29,shmoop
7601,0.5556818300079489,1,the-house-of-the-seven-gables-chapter-9-source-stable-0,shmoop
7602,0.5348283177608855,1,the-house-of-the-seven-gables-chapter-9-source-stable-1,shmoop
7603,0.5355794451255963,1,the-house-of-the-seven-gables-chapter-9-source-stable-2,shmoop
7604,0.5270719477743645,1,the-house-of-the-seven-gables-chapter-9-source-stable-4,shmoop
7605,0.5200114607697,1,the-house-of-the-seven-gables-chapter-9-source-stable-9,shmoop
7606,0.5275924086067734,1,the-house-of-the-seven-gables-chapter-9-source-stable-15,shmoop
7607,0.5374601077988543,1,the-house-of-the-seven-gables-chapter-9-source-stable-13,shmoop
7608,0.5187211765661958,1,the-house-of-the-seven-gables-chapter-9-source-stable-11,shmoop
7609,0.5512691696651294,1,the-house-of-the-seven-gables-chapter-9-source-stable-7,shmoop
7610,0.5282398269112304,1,the-house-of-the-seven-gables-chapter-10-source-stable-0,shmoop
7611,0.552183560114618,2,the-house-of-the-seven-gables-chapter-10-source-stable-1,shmoop
7612,0.5161783807243079,2,the-house-of-the-seven-gables-chapter-10-source-stable-20,shmoop
7613,0.5481301589902032,1,the-house-of-the-seven-gables-chapter-10-source-stable-3,shmoop
7614,0.5252179986428668,1,the-house-of-the-seven-gables-chapter-10-source-stable-5,shmoop
7615,0.5278401428626741,1,the-house-of-the-seven-gables-chapter-10-source-stable-6,shmoop
7616,0.5012363104066426,1,the-house-of-the-seven-gables-chapter-10-source-stable-4,shmoop
7617,0.5342563216613601,1,the-house-of-the-seven-gables-chapter-10-source-stable-21,shmoop
7618,0.5637230849595587,3,the-house-of-the-seven-gables-chapter-10-source-stable-16,shmoop
7619,0.67252790002733,2,the-house-of-the-seven-gables-chapter-10-source-stable-22,shmoop
7620,0.5441399652512042,1,the-house-of-the-seven-gables-chapter-11-source-stable-0,shmoop
7621,0.5242343644285414,1,the-house-of-the-seven-gables-chapter-11-source-stable-21,shmoop
7622,0.5321353421685425,1,the-house-of-the-seven-gables-chapter-11-source-stable-5,shmoop
7623,0.6409585014754865,1,the-house-of-the-seven-gables-chapter-11-source-stable-8,shmoop
7624,0.5652791438857439,1,the-house-of-the-seven-gables-chapter-11-source-stable-9,shmoop
7625,0.5255688708511024,2,the-house-of-the-seven-gables-chapter-11-source-stable-10,shmoop
7626,0.5382930325114382,1,the-house-of-the-seven-gables-chapter-11-source-stable-11,shmoop
7627,0.5660620137402895,1,the-house-of-the-seven-gables-chapter-11-source-stable-15,shmoop
7628,0.5522222628856288,1,the-house-of-the-seven-gables-chapter-11-source-stable-20,shmoop
7629,0.593296412128084,1,the-house-of-the-seven-gables-chapter-11-source-stable-19,shmoop
7630,0.5181401847987737,1,the-house-of-the-seven-gables-chapter-11-source-stable-16,shmoop
7631,0.5190801676802921,1,the-house-of-the-seven-gables-chapter-11-source-stable-24,shmoop
7632,0.5773330734349578,1,the-house-of-the-seven-gables-chapter-12-source-stable-1,shmoop
7633,0.5098178890793192,1,the-house-of-the-seven-gables-chapter-12-source-stable-25,shmoop
7634,0.49038639554122443,1,the-house-of-the-seven-gables-chapter-12-source-stable-4,shmoop
7635,0.5176444104098268,1,the-house-of-the-seven-gables-chapter-12-source-stable-26,shmoop
7636,0.5123913725170274,1,the-house-of-the-seven-gables-chapter-12-source-stable-14,shmoop
7637,0.5016407675916869,1,the-house-of-the-seven-gables-chapter-12-source-stable-16,shmoop
7638,0.5147900059612177,1,the-house-of-the-seven-gables-chapter-12-source-stable-0,shmoop
7639,0.5282489990371037,2,the-house-of-the-seven-gables-chapter-12-source-stable-34,shmoop
7640,0.516101665355986,1,the-house-of-the-seven-gables-chapter-12-source-stable-15,shmoop
7641,0.5437367524927625,1,the-house-of-the-seven-gables-chapter-12-source-stable-20,shmoop
7642,0.5278797463571756,1,the-house-of-the-seven-gables-chapter-12-source-stable-3,shmoop
7643,0.5360084183099432,1,the-house-of-the-seven-gables-chapter-12-source-stable-7,shmoop
7644,0.5279655609266325,1,the-house-of-the-seven-gables-chapter-12-source-stable-8,shmoop
7645,0.5239742142322481,1,the-house-of-the-seven-gables-chapter-12-source-stable-32,shmoop
7646,0.5066945698963644,1,the-house-of-the-seven-gables-chapter-12-source-stable-24,shmoop
7647,0.5023271785811345,1,the-house-of-the-seven-gables-chapter-12-source-stable-22,shmoop
7648,0.5336983688509102,1,the-house-of-the-seven-gables-chapter-12-source-stable-27,shmoop
7649,0.5431507049011312,1,the-house-of-the-seven-gables-chapter-13-source-stable-0,shmoop
7650,0.561492112335082,1,the-house-of-the-seven-gables-chapter-13-source-stable-2,shmoop
7651,0.5324268675080243,1,the-house-of-the-seven-gables-chapter-13-source-stable-28,shmoop
7652,0.5349820305830031,1,the-house-of-the-seven-gables-chapter-13-source-stable-8,shmoop
7653,0.5521765851176836,3,the-house-of-the-seven-gables-chapter-13-source-stable-63,shmoop
7654,0.5326427257388833,1,the-house-of-the-seven-gables-chapter-13-source-stable-23,shmoop
7655,0.5288228967402934,1,the-house-of-the-seven-gables-chapter-13-source-stable-9,shmoop
7656,0.5994830639076567,1,the-house-of-the-seven-gables-chapter-13-source-stable-37,shmoop
7657,0.5385271869937549,1,the-house-of-the-seven-gables-chapter-13-source-stable-16,shmoop
7658,0.5505797856086394,1,the-house-of-the-seven-gables-chapter-13-source-stable-50,shmoop
7659,0.5966439142134269,1,the-house-of-the-seven-gables-chapter-13-source-stable-19,shmoop
7660,0.5376172820565885,1,the-house-of-the-seven-gables-chapter-13-source-stable-61,shmoop
7661,0.5422952936544478,1,the-house-of-the-seven-gables-chapter-13-source-stable-26,shmoop
7662,0.5464609237627511,1,the-house-of-the-seven-gables-chapter-13-source-stable-36,shmoop
7663,0.5211175649960181,1,the-house-of-the-seven-gables-chapter-13-source-stable-32,shmoop
7664,0.5131466241864453,1,the-house-of-the-seven-gables-chapter-13-source-stable-34,shmoop
7665,0.52772669619637,1,the-house-of-the-seven-gables-chapter-13-source-stable-53,shmoop
7666,0.5539835702484355,2,the-house-of-the-seven-gables-chapter-13-source-stable-64,shmoop
7667,0.5374775979936752,1,the-house-of-the-seven-gables-chapter-13-source-stable-46,shmoop
7668,0.5758707193927453,1,the-house-of-the-seven-gables-chapter-13-source-stable-67,shmoop
7669,0.5628819438475531,1,the-house-of-the-seven-gables-chapter-13-source-stable-70,shmoop
7670,0.5079347121061246,1,the-house-of-the-seven-gables-chapter-13-source-stable-71,shmoop
7671,0.5522381580478634,1,the-house-of-the-seven-gables-chapter-14-source-stable-0,shmoop
7672,0.5364584652016525,1,the-house-of-the-seven-gables-chapter-14-source-stable-16,shmoop
7673,0.5509085005548131,2,the-house-of-the-seven-gables-chapter-14-source-stable-13,shmoop
7674,0.5219968912029154,1,the-house-of-the-seven-gables-chapter-14-source-stable-29,shmoop
7675,0.5437834687928269,1,the-house-of-the-seven-gables-chapter-14-source-stable-7,shmoop
7676,0.5399583586462562,2,the-house-of-the-seven-gables-chapter-14-source-stable-10,shmoop
7677,0.5465351184277222,1,the-house-of-the-seven-gables-chapter-14-source-stable-31,shmoop
7678,0.5594369297478325,1,the-house-of-the-seven-gables-chapter-14-source-stable-21,shmoop
7679,0.5356956078039457,1,the-house-of-the-seven-gables-chapter-14-source-stable-1,shmoop
7680,0.582382714559951,1,the-house-of-the-seven-gables-chapter-14-source-stable-26,shmoop
7681,0.5413572101302245,1,the-house-of-the-seven-gables-chapter-14-source-stable-22,shmoop
7682,0.5489004552418506,1,the-house-of-the-seven-gables-chapter-14-source-stable-32,shmoop
7683,0.4992182686175727,1,the-house-of-the-seven-gables-chapter-14-source-stable-30,shmoop
7684,0.5210009956568655,1,the-house-of-the-seven-gables-chapter-14-source-stable-37,shmoop
7685,0.5153685327801711,1,the-house-of-the-seven-gables-chapter-15-source-stable-0,shmoop
7686,0.5472319235734826,1,the-house-of-the-seven-gables-chapter-15-source-stable-6,shmoop
7687,0.5562250509216449,1,the-house-of-the-seven-gables-chapter-15-source-stable-8,shmoop
7688,0.5602579631121617,1,the-house-of-the-seven-gables-chapter-15-source-stable-4,shmoop
7689,0.5730291762386508,1,the-house-of-the-seven-gables-chapter-15-source-stable-24,shmoop
7690,0.4915592030404423,1,the-house-of-the-seven-gables-chapter-15-source-stable-43,shmoop
7691,0.5236270233613478,1,the-house-of-the-seven-gables-chapter-15-source-stable-9,shmoop
7692,0.5474594263559289,1,the-house-of-the-seven-gables-chapter-15-source-stable-30,shmoop
7693,0.528520147494,1,the-house-of-the-seven-gables-chapter-15-source-stable-22,shmoop
7694,0.5701010959158147,1,the-house-of-the-seven-gables-chapter-15-source-stable-31,shmoop
7695,0.5654777024442577,1,the-house-of-the-seven-gables-chapter-15-source-stable-41,shmoop
7696,0.5597807863651549,1,the-house-of-the-seven-gables-chapter-15-source-stable-13,shmoop
7697,0.5143601294566762,2,the-house-of-the-seven-gables-chapter-16-source-stable-15,shmoop
7698,0.5396911053654284,1,the-house-of-the-seven-gables-chapter-16-source-stable-0,shmoop
7699,0.5533527474012465,1,the-house-of-the-seven-gables-chapter-16-source-stable-9,shmoop
7700,0.5115079878650861,1,the-house-of-the-seven-gables-chapter-16-source-stable-16,shmoop
7701,0.5164063554554643,1,the-house-of-the-seven-gables-chapter-16-source-stable-24,shmoop
7702,0.5328618262549313,1,the-house-of-the-seven-gables-chapter-16-source-stable-10,shmoop
7703,0.5520696095485923,1,the-house-of-the-seven-gables-chapter-16-source-stable-23,shmoop
7704,0.5330659024461635,1,the-house-of-the-seven-gables-chapter-16-source-stable-18,shmoop
7705,0.5385330374429422,1,the-house-of-the-seven-gables-chapter-17-source-stable-8,shmoop
