,rouge-2n,number of Unique sentences,title,source
9021,0.0,1,little-women-part-2-chapter-25-source-stable-0,gradesaver
9022,0.09374999758789068,1,little-women-part-2-chapter-25-source-stable-2,gradesaver
9023,0.10801216672230204,3,little-women-part-2-chapter-25-source-stable-1,gradesaver
9024,0.049999995200000466,1,little-women-part-2-chapter-25-source-stable-4,gradesaver
9025,0.01587301444255493,2,little-women-part-2-chapter-25-source-stable-5,gradesaver
9026,0.0,1,little-women-part-2-chapter-26-source-stable-1,gradesaver
9027,0.022988504177566496,1,little-women-part-2-chapter-26-source-stable-4,gradesaver
9028,0.05263157666204997,1,little-women-part-2-chapter-26-source-stable-5,gradesaver
9029,0.0727272677421491,1,little-women-part-2-chapter-26-source-stable-7,gradesaver
9030,0.031249997539062695,1,little-women-part-2-chapter-26-source-stable-11,gradesaver
9031,0.0,1,little-women-part-2-chapter-26-source-stable-16,gradesaver
9032,0.12903225331945908,1,little-women-part-2-chapter-26-source-stable-17,gradesaver
9033,0.0,1,little-women-part-2-chapter-26-source-stable-12,gradesaver
9034,0.020833331692708464,2,little-women-part-2-chapter-27-source-stable-3,gradesaver
9035,0.0,1,little-women-part-2-chapter-27-source-stable-4,gradesaver
9036,0.08013681024936893,1,little-women-part-2-chapter-27-source-stable-5,gradesaver
9037,0.07407406913580279,1,little-women-part-2-chapter-27-source-stable-6,gradesaver
9038,0.026984125500755966,1,little-women-part-2-chapter-27-source-stable-9,gradesaver
9039,0.06896551296076128,1,little-women-part-2-chapter-27-source-stable-8,gradesaver
9040,0.0,1,little-women-part-2-chapter-27-source-stable-11,gradesaver
9041,0.0,1,little-women-part-2-chapter-27-source-stable-10,gradesaver
9042,0.1081081034039447,1,little-women-part-2-chapter-28-source-stable-2,gradesaver
9043,0.0,1,little-women-part-2-chapter-28-source-stable-17,gradesaver
9044,0.00833333257500007,1,little-women-part-2-chapter-28-source-stable-28,gradesaver
9045,0.0,1,little-women-part-2-chapter-28-source-stable-12,gradesaver
9046,0.05714285306122478,1,little-women-part-2-chapter-28-source-stable-15,gradesaver
9047,0.01724137818073729,1,little-women-part-2-chapter-28-source-stable-18,gradesaver
9048,0.023717592877118936,2,little-women-part-2-chapter-28-source-stable-20,gradesaver
9049,0.0,1,little-women-part-2-chapter-28-source-stable-27,gradesaver
9050,0.0,1,little-women-part-2-chapter-29-source-stable-1,gradesaver
9051,0.035714281230867916,1,little-women-part-2-chapter-29-source-stable-3,gradesaver
9052,0.04081632213244529,1,little-women-part-2-chapter-29-source-stable-9,gradesaver
9053,0.21071428071632664,2,little-women-part-2-chapter-29-source-stable-23,gradesaver
9054,0.032258062143600594,2,little-women-part-2-chapter-29-source-stable-22,gradesaver
9055,0.01612903104058282,2,little-women-part-2-chapter-29-source-stable-15,gradesaver
9056,0.1377489523980041,1,little-women-part-2-chapter-30-source-stable-0,gradesaver
9057,0.037223909198720394,1,little-women-part-2-chapter-30-source-stable-1,gradesaver
9058,0.051046172786291866,2,little-women-part-2-chapter-30-source-stable-4,gradesaver
9059,0.03571428406675178,1,little-women-part-2-chapter-30-source-stable-6,gradesaver
9060,0.009401708449046777,2,little-women-part-2-chapter-30-source-stable-18,gradesaver
9061,0.017543858000923514,2,little-women-part-2-chapter-30-source-stable-12,gradesaver
9062,0.0,1,little-women-part-2-chapter-30-source-stable-2,gradesaver
9063,0.019999997516000307,1,little-women-part-2-chapter-30-source-stable-13,gradesaver
9064,0.08320019165910895,2,little-women-part-2-chapter-30-source-stable-15,gradesaver
9065,0.0,1,little-women-part-2-chapter-30-source-stable-16,gradesaver
9066,0.07692307204142042,1,little-women-part-2-chapter-30-source-stable-20,gradesaver
9067,0.025157231043075944,2,little-women-part-2-chapter-31-source-stable-13,gradesaver
9068,0.02263099096125329,2,little-women-part-2-chapter-31-source-stable-17,gradesaver
9069,0.0,1,little-women-part-2-chapter-31-source-stable-7,gradesaver
9070,0.0,1,little-women-part-2-chapter-31-source-stable-15,gradesaver
9071,0.0625610900040232,1,little-women-part-2-chapter-31-source-stable-21,gradesaver
9072,0.01952461634697587,3,little-women-part-2-chapter-31-source-stable-23,gradesaver
9073,0.02472527348696487,2,little-women-part-2-chapter-31-source-stable-27,gradesaver
9074,0.033670031758550836,3,little-women-part-2-chapter-32-source-stable-18,gradesaver
9075,0.0,1,little-women-part-2-chapter-32-source-stable-9,gradesaver
9076,0.046408777734722635,3,little-women-part-2-chapter-32-source-stable-26,gradesaver
9077,0.0,1,little-women-part-2-chapter-32-source-stable-8,gradesaver
9078,0.022222220375308792,1,little-women-part-2-chapter-32-source-stable-6,gradesaver
9079,0.0,1,little-women-part-2-chapter-32-source-stable-16,gradesaver
9080,0.0,1,little-women-part-2-chapter-32-source-stable-7,gradesaver
9081,0.2222222174691359,1,little-women-part-2-chapter-32-source-stable-27,gradesaver
9082,0.11111110611797005,1,little-women-part-2-chapter-32-source-stable-21,gradesaver
9083,0.0,1,little-women-part-2-chapter-32-source-stable-23,gradesaver
9084,0.7058823479584776,1,little-women-part-2-chapter-32-source-stable-28,gradesaver
9085,0.07331857101418464,2,little-women-part-2-chapter-33-source-stable-1,gradesaver
9086,0.038461535961538625,1,little-women-part-2-chapter-33-source-stable-4,gradesaver
9087,0.0,1,little-women-part-2-chapter-33-source-stable-13,gradesaver
9088,0.0,1,little-women-part-2-chapter-33-source-stable-14,gradesaver
9089,0.07317072986317673,1,little-women-part-2-chapter-33-source-stable-23,gradesaver
9090,0.0,1,little-women-part-2-chapter-33-source-stable-38,gradesaver
9091,0.04786324309299486,1,little-women-part-2-chapter-33-source-stable-37,gradesaver
9092,0.0,1,little-women-part-2-chapter-34-source-stable-0,gradesaver
9093,0.05555555343364205,1,little-women-part-2-chapter-34-source-stable-1,gradesaver
9094,0.0,1,little-women-part-2-chapter-34-source-stable-3,gradesaver
9095,0.0,1,little-women-part-2-chapter-34-source-stable-7,gradesaver
9096,0.022988504177566496,2,little-women-part-2-chapter-34-source-stable-8,gradesaver
9097,0.0,1,little-women-part-2-chapter-34-source-stable-9,gradesaver
9098,0.0,1,little-women-part-2-chapter-34-source-stable-10,gradesaver
9099,0.0,1,little-women-part-2-chapter-34-source-stable-13,gradesaver
9100,0.0,1,little-women-part-2-chapter-34-source-stable-14,gradesaver
9101,0.09552041664694318,2,little-women-part-2-chapter-34-source-stable-21,gradesaver
9102,0.0,1,little-women-part-2-chapter-34-source-stable-16,gradesaver
9103,0.06166666246802808,1,little-women-part-2-chapter-34-source-stable-19,gradesaver
9104,0.043693691488024634,1,little-women-part-2-chapter-34-source-stable-22,gradesaver
9105,0.0,1,little-women-part-2-chapter-34-source-stable-25,gradesaver
9106,0.014492752006931496,1,little-women-part-2-chapter-35-source-stable-0,gradesaver
9107,0.0,1,little-women-part-2-chapter-35-source-stable-5,gradesaver
9108,0.055555551543210166,1,little-women-part-2-chapter-35-source-stable-2,gradesaver
9109,0.024999997725000212,1,little-women-part-2-chapter-35-source-stable-4,gradesaver
9110,0.0,1,little-women-part-2-chapter-35-source-stable-12,gradesaver
9111,0.042015625770469356,3,little-women-part-2-chapter-35-source-stable-7,gradesaver
9112,0.0,1,little-women-part-2-chapter-35-source-stable-20,gradesaver
9113,0.0,1,little-women-part-2-chapter-35-source-stable-13,gradesaver
9114,0.06249999765625009,1,little-women-part-2-chapter-35-source-stable-17,gradesaver
9115,0.03846153649408294,2,little-women-part-2-chapter-35-source-stable-16,gradesaver
9116,0.10456869224544567,1,little-women-part-2-chapter-36-source-stable-0,gradesaver
9117,0.0,1,little-women-part-2-chapter-36-source-stable-12,gradesaver
9118,0.05454545298732786,2,little-women-part-2-chapter-36-source-stable-8,gradesaver
9119,0.0,1,little-women-part-2-chapter-36-source-stable-2,gradesaver
9120,0.0,1,little-women-part-2-chapter-36-source-stable-7,gradesaver
9121,0.022222221234567945,2,little-women-part-2-chapter-37-source-stable-6,gradesaver
9122,0.0425531869986424,1,little-women-part-2-chapter-37-source-stable-3,gradesaver
9123,0.040753966586773896,3,little-women-part-2-chapter-37-source-stable-17,gradesaver
9124,0.0,1,little-women-part-2-chapter-37-source-stable-13,gradesaver
9125,0.0,1,little-women-part-2-chapter-37-source-stable-4,gradesaver
9126,0.039999997696000135,1,little-women-part-2-chapter-37-source-stable-15,gradesaver
9127,0.050206502642456616,3,little-women-part-2-chapter-38-source-stable-7,gradesaver
9128,0.020833330872396125,1,little-women-part-2-chapter-38-source-stable-4,gradesaver
9129,0.0,1,little-women-part-2-chapter-38-source-stable-11,gradesaver
9130,0.06605690596734783,1,little-women-part-2-chapter-38-source-stable-14,gradesaver
9131,0.2499999951757813,1,little-women-part-2-chapter-38-source-stable-12,gradesaver
9132,0.060606057790021574,1,little-women-part-2-chapter-39-source-stable-1,gradesaver
9133,0.0,1,little-women-part-2-chapter-39-source-stable-8,gradesaver
9134,0.0,1,little-women-part-2-chapter-39-source-stable-24,gradesaver
9135,0.0,1,little-women-part-2-chapter-39-source-stable-12,gradesaver
9136,0.0,1,little-women-part-2-chapter-39-source-stable-13,gradesaver
9137,0.05740740409305575,3,little-women-part-2-chapter-39-source-stable-14,gradesaver
9138,0.09169278506270241,1,little-women-part-2-chapter-39-source-stable-27,gradesaver
9139,0.0,1,little-women-part-2-chapter-39-source-stable-25,gradesaver
9140,0.04999999500000051,1,little-women-part-2-chapter-39-source-stable-28,gradesaver
9141,0.06521738892249536,1,little-women-part-2-chapter-39-source-stable-20,gradesaver
9142,0.0,1,little-women-part-2-chapter-39-source-stable-34,gradesaver
9143,0.020581870594067676,3,little-women-part-2-chapter-40-source-stable-6,gradesaver
9144,0.10965250468731264,2,little-women-part-2-chapter-40-source-stable-0,gradesaver
9145,0.04435238173480184,5,little-women-part-2-chapter-40-source-stable-2,gradesaver
9146,0.0,1,little-women-part-2-chapter-41-source-stable-1,gradesaver
9147,0.0,1,little-women-part-2-chapter-41-source-stable-3,gradesaver
9148,0.0,1,little-women-part-2-chapter-41-source-stable-9,gradesaver
9149,0.0,1,little-women-part-2-chapter-41-source-stable-8,gradesaver
9150,0.0,1,little-women-part-2-chapter-41-source-stable-7,gradesaver
9151,0.0,1,little-women-part-2-chapter-41-source-stable-10,gradesaver
9152,0.05624999546250037,2,little-women-part-2-chapter-41-source-stable-16,gradesaver
9153,0.055236269160063904,2,little-women-part-2-chapter-41-source-stable-13,gradesaver
9154,0.0,1,little-women-part-2-chapter-41-source-stable-15,gradesaver
9155,0.0,1,little-women-part-2-chapter-41-source-stable-19,gradesaver
9156,0.0,1,little-women-part-2-chapter-41-source-stable-20,gradesaver
9157,0.0,1,little-women-part-2-chapter-41-source-stable-21,gradesaver
9158,0.10344827343638531,1,little-women-part-2-chapter-41-source-stable-23,gradesaver
9159,0.02631578700138527,2,little-women-part-2-chapter-42-source-stable-2,gradesaver
9160,0.0,1,little-women-part-2-chapter-42-source-stable-1,gradesaver
9161,0.0,1,little-women-part-2-chapter-42-source-stable-3,gradesaver
9162,0.03438641416791372,2,little-women-part-2-chapter-42-source-stable-7,gradesaver
9163,0.013513512417823318,2,little-women-part-2-chapter-42-source-stable-10,gradesaver
9164,0.0,1,little-women-part-2-chapter-43-source-stable-1,gradesaver
9165,0.058823527802768207,1,little-women-part-2-chapter-43-source-stable-2,gradesaver
9166,0.0,1,little-women-part-2-chapter-43-source-stable-3,gradesaver
9167,0.0,1,little-women-part-2-chapter-43-source-stable-9,gradesaver
9168,0.007092198065489701,1,little-women-part-2-chapter-43-source-stable-16,gradesaver
9169,0.0,1,little-women-part-2-chapter-43-source-stable-13,gradesaver
9170,0.0,1,little-women-part-2-chapter-43-source-stable-23,gradesaver
9171,0.021739128104915184,1,little-women-part-2-chapter-43-source-stable-32,gradesaver
9172,0.0,1,little-women-part-2-chapter-43-source-stable-26,gradesaver
9173,0.09677419125910514,1,little-women-part-2-chapter-43-source-stable-27,gradesaver
9174,0.07999999596800021,1,little-women-part-2-chapter-43-source-stable-31,gradesaver
9175,0.07547169312922783,1,little-women-part-2-chapter-44-source-stable-8,gradesaver
9176,0.10526315378116359,1,little-women-part-2-chapter-44-source-stable-7,gradesaver
9177,0.03846153596523685,1,little-women-part-2-chapter-44-source-stable-4,gradesaver
9178,0.019999997504000312,1,little-women-part-2-chapter-44-source-stable-12,gradesaver
9179,0.08695651935727795,1,little-women-part-2-chapter-45-source-stable-0,gradesaver
9180,0.029411762344290847,1,little-women-part-2-chapter-45-source-stable-1,gradesaver
9181,0.023809522219387865,1,little-women-part-2-chapter-45-source-stable-2,gradesaver
9182,0.0,1,little-women-part-2-chapter-45-source-stable-3,gradesaver
9183,0.050847455162309804,2,little-women-part-2-chapter-45-source-stable-7,gradesaver
9184,0.03333333111111126,1,little-women-part-2-chapter-45-source-stable-10,gradesaver
9185,0.02857142623673489,1,little-women-part-2-chapter-46-source-stable-0,gradesaver
9186,0.0,1,little-women-part-2-chapter-46-source-stable-1,gradesaver
9187,0.03143472660161903,2,little-women-part-2-chapter-46-source-stable-10,gradesaver
9188,0.0,1,little-women-part-2-chapter-46-source-stable-13,gradesaver
9189,0.09027777349030695,3,little-women-part-2-chapter-46-source-stable-9,gradesaver
9190,0.031249997978515756,1,little-women-part-2-chapter-46-source-stable-30,gradesaver
9191,0.08888888430617307,1,little-women-part-2-chapter-46-source-stable-20,gradesaver
9192,0.0,1,little-women-part-2-chapter-46-source-stable-2,gradesaver
9193,0.03137254654183026,1,little-women-part-2-chapter-47-source-stable-0,gradesaver
9194,0.018872938390536907,1,little-women-part-2-chapter-47-source-stable-5,gradesaver
9195,0.029411762240484633,1,little-women-part-2-chapter-47-source-stable-1,gradesaver
9196,0.03089197817605127,2,little-women-part-2-chapter-47-source-stable-2,gradesaver
9197,0.037037034540466564,1,little-women-part-2-chapter-47-source-stable-9,gradesaver
9198,0.02325581319632236,2,little-women-part-2-chapter-47-source-stable-17,gradesaver
9199,0.0,1,little-women-part-2-chapter-47-source-stable-7,gradesaver
9200,0.04444443974321038,1,little-women-part-2-chapter-47-source-stable-11,gradesaver
9201,0.0,1,little-women-part-2-chapter-47-source-stable-16,gradesaver
9202,0.06351851861367919,2,little-women-part-2-chapter-47-source-stable-18,gradesaver
9203,0.0,1,little-women-part-2-chapter-47-source-stable-4,gradesaver
9204,0.024019599415091967,1,little-women-part-1-chapter-1-source-stable-0,shmoop
9205,0.0346902065815752,1,little-women-part-1-chapter-1-source-stable-1,shmoop
9206,0.0348400352313563,3,little-women-part-1-chapter-1-source-stable-16,shmoop
9207,0.0851851822008232,2,little-women-part-1-chapter-1-source-stable-9,shmoop
9208,0.0,1,little-women-part-1-chapter-1-source-stable-3,shmoop
9209,0.0,1,little-women-part-1-chapter-1-source-stable-2,shmoop
9210,0.06818181635550111,2,little-women-part-1-chapter-1-source-stable-7,shmoop
9211,0.0,1,little-women-part-1-chapter-1-source-stable-5,shmoop
9212,0.0,1,little-women-part-1-chapter-1-source-stable-11,shmoop
9213,0.057142852179592266,1,little-women-part-1-chapter-1-source-stable-12,shmoop
9214,0.013605441352214405,1,little-women-part-1-chapter-1-source-stable-14,shmoop
9215,0.02222221972345707,1,little-women-part-1-chapter-1-source-stable-15,shmoop
9216,0.0,1,little-women-part-1-chapter-1-source-stable-17,shmoop
9217,0.0,1,little-women-part-1-chapter-1-source-stable-20,shmoop
9218,0.014444443668074137,1,little-women-part-1-chapter-2-source-stable-1,shmoop
9219,0.02222222056296309,1,little-women-part-1-chapter-2-source-stable-27,shmoop
9220,0.05079077629063357,2,little-women-part-1-chapter-2-source-stable-7,shmoop
9221,0.0,1,little-women-part-1-chapter-2-source-stable-8,shmoop
9222,0.062015502686136675,1,little-women-part-1-chapter-2-source-stable-4,shmoop
9223,0.04787295762389272,2,little-women-part-1-chapter-2-source-stable-11,shmoop
9224,0.0,1,little-women-part-1-chapter-2-source-stable-0,shmoop
9225,0.0,1,little-women-part-1-chapter-2-source-stable-5,shmoop
9226,0.04545454297520674,1,little-women-part-1-chapter-2-source-stable-13,shmoop
9227,0.0,1,little-women-part-1-chapter-2-source-stable-14,shmoop
9228,0.0,1,little-women-part-1-chapter-2-source-stable-15,shmoop
9229,0.0,1,little-women-part-1-chapter-2-source-stable-20,shmoop
9230,0.0,1,little-women-part-1-chapter-2-source-stable-19,shmoop
9231,0.0,1,little-women-part-1-chapter-2-source-stable-24,shmoop
9232,0.05787036549259519,1,little-women-part-1-chapter-2-source-stable-25,shmoop
9233,0.0603885122883253,1,little-women-part-1-chapter-3-source-stable-0,shmoop
9234,0.032786880279495514,1,little-women-part-1-chapter-3-source-stable-1,shmoop
9235,0.010204080395668622,1,little-women-part-1-chapter-3-source-stable-6,shmoop
9236,0.021276594477139053,1,little-women-part-1-chapter-3-source-stable-3,shmoop
9237,0.030511553750005898,1,little-women-part-1-chapter-3-source-stable-19,shmoop
9238,0.0,1,little-women-part-1-chapter-3-source-stable-4,shmoop
9239,0.0,1,little-women-part-1-chapter-3-source-stable-5,shmoop
9240,0.04545454337293398,1,little-women-part-1-chapter-3-source-stable-7,shmoop
9241,0.0,1,little-women-part-1-chapter-3-source-stable-8,shmoop
9242,0.0,1,little-women-part-1-chapter-3-source-stable-20,shmoop
9243,0.003144653671532036,1,little-women-part-1-chapter-3-source-stable-14,shmoop
9244,0.0,1,little-women-part-1-chapter-3-source-stable-10,shmoop
9245,0.04799999904000001,1,little-women-part-1-chapter-3-source-stable-21,shmoop
9246,0.0,1,little-women-part-1-chapter-3-source-stable-11,shmoop
9247,0.0,1,little-women-part-1-chapter-3-source-stable-22,shmoop
9248,0.02857297880458351,2,little-women-part-1-chapter-4-source-stable-0,shmoop
9249,0.0,1,little-women-part-1-chapter-4-source-stable-1,shmoop
9250,0.00925925829903988,1,little-women-part-1-chapter-4-source-stable-2,shmoop
9251,0.016317645962096505,3,little-women-part-1-chapter-4-source-stable-11,shmoop
9252,0.0,1,little-women-part-1-chapter-4-source-stable-14,shmoop
9253,0.2285714236734695,1,little-women-part-1-chapter-4-source-stable-4,shmoop
9254,0.06848876073660067,2,little-women-part-1-chapter-4-source-stable-6,shmoop
9255,0.0,1,little-women-part-1-chapter-4-source-stable-24,shmoop
9256,0.012820511808021117,2,little-women-part-1-chapter-4-source-stable-7,shmoop
9257,0.0,1,little-women-part-1-chapter-4-source-stable-10,shmoop
9258,0.010779894429898476,1,little-women-part-1-chapter-4-source-stable-8,shmoop
9259,0.01694915004883691,1,little-women-part-1-chapter-4-source-stable-12,shmoop
9260,0.0,1,little-women-part-1-chapter-4-source-stable-16,shmoop
9261,0.021847770825393232,1,little-women-part-1-chapter-4-source-stable-17,shmoop
9262,0.05995806660021399,1,little-women-part-1-chapter-4-source-stable-20,shmoop
9263,0.0,1,little-women-part-1-chapter-4-source-stable-23,shmoop
9264,0.005847952414076235,1,little-women-part-1-chapter-4-source-stable-21,shmoop
9265,0.0,1,little-women-part-1-chapter-4-source-stable-19,shmoop
9266,0.0,1,little-women-part-1-chapter-4-source-stable-22,shmoop
9267,0.0,1,little-women-part-1-chapter-5-source-stable-0,shmoop
9268,0.03462184689212355,1,little-women-part-1-chapter-5-source-stable-23,shmoop
9269,0.11487065160842841,1,little-women-part-1-chapter-5-source-stable-12,shmoop
9270,0.0,1,little-women-part-1-chapter-5-source-stable-3,shmoop
9271,0.0,1,little-women-part-1-chapter-5-source-stable-21,shmoop
9272,0.044487424170599955,1,little-women-part-1-chapter-5-source-stable-14,shmoop
9273,0.0,1,little-women-part-1-chapter-5-source-stable-7,shmoop
9274,0.0,1,little-women-part-1-chapter-5-source-stable-16,shmoop
9275,0.03253968065156538,3,little-women-part-1-chapter-5-source-stable-8,shmoop
9276,0.049471568918671896,3,little-women-part-1-chapter-5-source-stable-24,shmoop
9277,0.0,1,little-women-part-1-chapter-5-source-stable-11,shmoop
9278,0.0,1,little-women-part-1-chapter-5-source-stable-18,shmoop
9279,0.0,1,little-women-part-1-chapter-5-source-stable-6,shmoop
9280,0.0,1,little-women-part-1-chapter-5-source-stable-27,shmoop
9281,0.014062498883691498,1,little-women-part-1-chapter-6-source-stable-1,shmoop
9282,0.0,1,little-women-part-1-chapter-6-source-stable-5,shmoop
9283,0.007936507110733269,2,little-women-part-1-chapter-6-source-stable-11,shmoop
9284,0.0,1,little-women-part-1-chapter-6-source-stable-9,shmoop
9285,0.05882352695886208,1,little-women-part-1-chapter-6-source-stable-6,shmoop
9286,0.0,1,little-women-part-1-chapter-6-source-stable-10,shmoop
9287,0.0402641131635349,1,little-women-part-1-chapter-6-source-stable-8,shmoop
9288,0.033333330877777956,1,little-women-part-1-chapter-6-source-stable-15,shmoop
9289,0.0,1,little-women-part-1-chapter-6-source-stable-14,shmoop
9290,0.0,1,little-women-part-1-chapter-6-source-stable-3,shmoop
9291,0.036844635756766934,3,little-women-part-1-chapter-7-source-stable-9,shmoop
9292,0.0,1,little-women-part-1-chapter-7-source-stable-11,shmoop
9293,0.02535165171446871,2,little-women-part-1-chapter-7-source-stable-1,shmoop
9294,0.0,1,little-women-part-1-chapter-7-source-stable-3,shmoop
9295,0.034482757193816944,1,little-women-part-1-chapter-7-source-stable-7,shmoop
9296,0.020065293351681772,1,little-women-part-1-chapter-8-source-stable-0,shmoop
9297,0.014814813188477547,1,little-women-part-1-chapter-8-source-stable-1,shmoop
9298,0.038655458937457615,1,little-women-part-1-chapter-8-source-stable-2,shmoop
9299,0.0,1,little-women-part-1-chapter-8-source-stable-21,shmoop
9300,0.04859334726106163,1,little-women-part-1-chapter-8-source-stable-4,shmoop
9301,0.0,1,little-women-part-1-chapter-8-source-stable-5,shmoop
9302,0.012870289314279448,1,little-women-part-1-chapter-8-source-stable-9,shmoop
9303,0.022149599430778513,1,little-women-part-1-chapter-8-source-stable-8,shmoop
9304,0.0,1,little-women-part-1-chapter-8-source-stable-14,shmoop
9305,0.0,1,little-women-part-1-chapter-8-source-stable-10,shmoop
9306,0.010526315324099745,1,little-women-part-1-chapter-8-source-stable-11,shmoop
9307,0.019607840753556614,1,little-women-part-1-chapter-8-source-stable-16,shmoop
9308,0.014053896717368322,1,little-women-part-1-chapter-8-source-stable-13,shmoop
9309,0.0,1,little-women-part-1-chapter-8-source-stable-12,shmoop
9310,0.005952380340136118,1,little-women-part-1-chapter-8-source-stable-18,shmoop
9311,0.0,1,little-women-part-1-chapter-9-source-stable-0,shmoop
9312,0.0,1,little-women-part-1-chapter-9-source-stable-7,shmoop
9313,0.0064102557856673854,1,little-women-part-1-chapter-9-source-stable-9,shmoop
9314,0.022295603330152045,2,little-women-part-1-chapter-9-source-stable-6,shmoop
9315,0.0031578059713747945,1,little-women-part-1-chapter-9-source-stable-25,shmoop
9316,0.0552054118534598,1,little-women-part-1-chapter-9-source-stable-28,shmoop
9317,0.0,1,little-women-part-1-chapter-9-source-stable-16,shmoop
9318,0.0,1,little-women-part-1-chapter-9-source-stable-11,shmoop
9319,0.0,1,little-women-part-1-chapter-9-source-stable-10,shmoop
9320,0.0,1,little-women-part-1-chapter-9-source-stable-17,shmoop
9321,0.0,1,little-women-part-1-chapter-9-source-stable-13,shmoop
9322,0.05555555061728439,1,little-women-part-1-chapter-9-source-stable-20,shmoop
9323,0.0,1,little-women-part-1-chapter-9-source-stable-22,shmoop
9324,0.058823524623702814,1,little-women-part-1-chapter-9-source-stable-14,shmoop
9325,0.016393440317119378,1,little-women-part-1-chapter-9-source-stable-32,shmoop
9326,0.009406464542965358,1,little-women-part-1-chapter-10-source-stable-1,shmoop
9327,0.018142532056899807,1,little-women-part-1-chapter-10-source-stable-2,shmoop
9328,0.06666666435555564,1,little-women-part-1-chapter-10-source-stable-22,shmoop
9329,0.0,1,little-women-part-1-chapter-10-source-stable-0,shmoop
9330,0.04895925828813809,2,little-women-part-1-chapter-10-source-stable-21,shmoop
9331,0.02127659324581288,1,little-women-part-1-chapter-10-source-stable-23,shmoop
9332,0.026064438854548875,1,little-women-part-1-chapter-11-source-stable-0,shmoop
9333,0.013146550761082487,2,little-women-part-1-chapter-11-source-stable-7,shmoop
9334,0.007407406419753218,1,little-women-part-1-chapter-11-source-stable-3,shmoop
9335,0.0,1,little-women-part-1-chapter-11-source-stable-6,shmoop
9336,0.0,1,little-women-part-1-chapter-11-source-stable-24,shmoop
9337,0.015873013378685203,1,little-women-part-1-chapter-11-source-stable-22,shmoop
9338,0.013196388643416357,2,little-women-part-1-chapter-11-source-stable-23,shmoop
9339,0.012422359762354868,1,little-women-part-1-chapter-11-source-stable-21,shmoop
9340,0.0,1,little-women-part-1-chapter-11-source-stable-18,shmoop
9341,0.01904761738231307,1,little-women-part-1-chapter-11-source-stable-8,shmoop
9342,0.0,1,little-women-part-1-chapter-11-source-stable-9,shmoop
9343,0.0,1,little-women-part-1-chapter-11-source-stable-17,shmoop
9344,0.0,1,little-women-part-1-chapter-11-source-stable-10,shmoop
9345,0.0,1,little-women-part-1-chapter-11-source-stable-19,shmoop
9346,0.017645545840632517,1,little-women-part-1-chapter-12-source-stable-0,shmoop
9347,0.024843622798643245,1,little-women-part-1-chapter-12-source-stable-1,shmoop
9348,0.052098949312334136,1,little-women-part-1-chapter-12-source-stable-7,shmoop
9349,0.0,1,little-women-part-1-chapter-12-source-stable-25,shmoop
9350,0.04654196545714585,1,little-women-part-1-chapter-12-source-stable-6,shmoop
9351,0.014287884632850944,1,little-women-part-1-chapter-12-source-stable-10,shmoop
9352,0.01666666501666683,1,little-women-part-1-chapter-12-source-stable-19,shmoop
9353,0.026666665216000075,1,little-women-part-1-chapter-12-source-stable-20,shmoop
9354,0.055555553086419865,1,little-women-part-1-chapter-12-source-stable-40,shmoop
9355,0.0,1,little-women-part-1-chapter-12-source-stable-15,shmoop
9356,0.010204080612245,1,little-women-part-1-chapter-12-source-stable-39,shmoop
9357,0.026343469054594247,2,little-women-part-1-chapter-12-source-stable-26,shmoop
9358,0.0,1,little-women-part-1-chapter-12-source-stable-27,shmoop
9359,0.0,1,little-women-part-1-chapter-12-source-stable-31,shmoop
9360,0.0,1,little-women-part-1-chapter-12-source-stable-36,shmoop
9361,0.06746194595719965,1,little-women-part-1-chapter-12-source-stable-43,shmoop
9362,0.040725860361424046,1,little-women-part-1-chapter-13-source-stable-2,shmoop
9363,0.030851060604414098,2,little-women-part-1-chapter-13-source-stable-16,shmoop
9364,0.0,1,little-women-part-1-chapter-13-source-stable-17,shmoop
9365,0.0,1,little-women-part-1-chapter-13-source-stable-5,shmoop
9366,0.11111110644718813,1,little-women-part-1-chapter-13-source-stable-7,shmoop
9367,0.0,1,little-women-part-1-chapter-13-source-stable-8,shmoop
9368,0.06666666202222254,1,little-women-part-1-chapter-13-source-stable-0,shmoop
9369,0.11111110617283973,1,little-women-part-1-chapter-13-source-stable-10,shmoop
9370,0.027027026296566854,1,little-women-part-1-chapter-13-source-stable-13,shmoop
9371,0.04761904266439961,1,little-women-part-1-chapter-13-source-stable-11,shmoop
9372,0.035102038823381275,2,little-women-part-1-chapter-13-source-stable-20,shmoop
9373,0.0,1,little-women-part-1-chapter-13-source-stable-12,shmoop
9374,0.0,1,little-women-part-1-chapter-13-source-stable-18,shmoop
9375,0.0,1,little-women-part-1-chapter-13-source-stable-22,shmoop
9376,0.0,1,little-women-part-1-chapter-13-source-stable-23,shmoop
9377,0.01315789412742385,1,little-women-part-1-chapter-14-source-stable-0,shmoop
9378,0.014285713331632718,1,little-women-part-1-chapter-14-source-stable-12,shmoop
9379,0.04999999867083337,1,little-women-part-1-chapter-14-source-stable-16,shmoop
9380,0.0,1,little-women-part-1-chapter-14-source-stable-2,shmoop
9381,0.026666665002666772,1,little-women-part-1-chapter-14-source-stable-10,shmoop
9382,0.0,1,little-women-part-1-chapter-14-source-stable-7,shmoop
9383,0.0,1,little-women-part-1-chapter-14-source-stable-3,shmoop
9384,0.07017543378270269,1,little-women-part-1-chapter-14-source-stable-5,shmoop
